logged_at_utc,floor_id,channel_id,source,timestamp,entry_id,temp_c,hum_pct,pir_a,pir_b,pir_c,sound_d,sound_a,gas_a,gas_d,firmware_rule_state,ml_predicted_state,ml_confidence,final_state,virtual_outputs_json,thingspeak_fields_json
2026-04-09T05:49:30.706977+00:00,1,3328061,thingspeak,2026-04-09T05:49:06Z,236,1.0,33.0,1,0,0,0,0.0,0.0,0,CAUTION,SAFE,0.5206322392713162,CAUTION,"{""red_led"":1,""green_led"":0,""buzzer_mode"":""intermittent"",""speaker_on"":1,""evacuation_signal"":0}","{""field1"":""1.00"",""field2"":""33.00"",""field3"":""1"",""field4"":""0"",""field5"":""0"",""field6"":""0"",""field7"":""1"",""field8"":""0""}"
2026-04-09T05:49:31.728501+00:00,2,3333277,thingspeak,2026-04-09T05:49:00Z,68,2.0,50.0,1,0,0,0,0.0,1.0,0,CAUTION,SAFE,0.5252015861355573,CAUTION,"{""red_led"":1,""green_led"":0,""buzzer_mode"":""intermittent"",""speaker_on"":1,""evacuation_signal"":0}","{""field1"":""2.00"",""field2"":""50.00"",""field3"":""1"",""field4"":""0"",""field5"":""0"",""field6"":""0"",""field7"":""1"",""field8"":""1""}"
2026-04-09T05:49:47.806436+00:00,0,3333445,thingspeak,2026-04-09T05:41:13Z,4,0.0,39.0,1,0,0,0,0.0,1.0,0,CAUTION,SAFE,0.5174022296443277,CAUTION,"{""red_led"":1,""green_led"":0,""buzzer_mode"":""intermittent"",""speaker_on"":1,""evacuation_signal"":0}","{""field1"":""0.00"",""field2"":""39.00"",""field3"":""1"",""field4"":""0"",""field5"":""0"",""field6"":""0"",""field7"":""1"",""field8"":""1""}"
2026-04-09T05:49:48.830376+00:00,1,3328061,thingspeak,2026-04-09T05:49:37Z,237,1.0,33.0,1,0,0,0,0.0,0.0,0,CAUTION,SAFE,0.5206322392713162,CAUTION,"{""red_led"":1,""green_led"":0,""buzzer_mode"":""intermittent"",""speaker_on"":1,""evacuation_signal"":0}","{""field1"":""1.00"",""field2"":""33.00"",""field3"":""1"",""field4"":""0"",""field5"":""0"",""field6"":""0"",""field7"":""1"",""field8"":""0""}"
2026-04-09T05:49:49.856438+00:00,2,3333277,thingspeak,2026-04-09T05:49:31Z,69,2.0,50.0,1,0,0,0,0.0,1.0,0,CAUTION,SAFE,0.5252015861355573,CAUTION,"{""red_led"":1,""green_led"":0,""buzzer_mode"":""intermittent"",""speaker_on"":1,""evacuation_signal"":0}","{""field1"":""2.00"",""field2"":""50.00"",""field3"":""1"",""field4"":""0"",""field5"":""0"",""field6"":""0"",""field7"":""1"",""field8"":""1""}"
2026-04-09T05:50:05.931355+00:00,0,3333445,thingspeak,2026-04-09T05:41:13Z,4,0.0,39.0,1,0,0,0,0.0,1.0,0,CAUTION,SAFE,0.5174022296443277,CAUTION,"{""red_led"":1,""green_led"":0,""buzzer_mode"":""intermittent"",""speaker_on"":1,""evacuation_signal"":0}","{""field1"":""0.00"",""field2"":""39.00"",""field3"":""1"",""field4"":""0"",""field5"":""0"",""field6"":""0"",""field7"":""1"",""field8"":""1""}"
2026-04-09T05:50:06.851861+00:00,1,3328061,thingspeak,2026-04-09T05:49:37Z,237,1.0,33.0,1,0,0,0,0.0,0.0,0,CAUTION,SAFE,0.5206322392713162,CAUTION,"{""red_led"":1,""green_led"":0,""buzzer_mode"":""intermittent"",""speaker_on"":1,""evacuation_signal"":0}","{""field1"":""1.00"",""field2"":""33.00"",""field3"":""1"",""field4"":""0"",""field5"":""0"",""field6"":""0"",""field7"":""1"",""field8"":""0""}"
2026-04-09T05:50:07.876437+00:00,2,3333277,thingspeak,2026-04-09T05:49:31Z,69,2.0,50.0,1,0,0,0,0.0,1.0,0,CAUTION,SAFE,0.5252015861355573,CAUTION,"{""red_led"":1,""green_led"":0,""buzzer_mode"":""intermittent"",""speaker_on"":1,""evacuation_signal"":0}","{""field1"":""2.00"",""field2"":""50.00"",""field3"":""1"",""field4"":""0"",""field5"":""0"",""field6"":""0"",""field7"":""1"",""field8"":""1""}"
2026-04-09T05:50:23.850682+00:00,0,3333445,thingspeak,2026-04-09T05:41:13Z,4,0.0,39.0,1,0,0,0,0.0,1.0,0,CAUTION,SAFE,0.5174022296443277,CAUTION,"{""red_led"":1,""green_led"":0,""buzzer_mode"":""intermittent"",""speaker_on"":1,""evacuation_signal"":0}","{""field1"":""0.00"",""field2"":""39.00"",""field3"":""1"",""field4"":""0"",""field5"":""0"",""field6"":""0"",""field7"":""1"",""field8"":""1""}"
2026-04-09T05:50:24.877341+00:00,1,3328061,thingspeak,2026-04-09T05:50:06Z,238,1.0,33.0,1,0,0,0,0.0,0.0,0,CAUTION,SAFE,0.5206322392713162,CAUTION,"{""red_led"":1,""green_led"":0,""buzzer_mode"":""intermittent"",""speaker_on"":1,""evacuation_signal"":0}","{""field1"":""1.00"",""field2"":""33.00"",""field3"":""1"",""field4"":""0"",""field5"":""0"",""field6"":""0"",""field7"":""1"",""field8"":""0""}"
2026-04-09T05:50:26.207097+00:00,2,3333277,thingspeak,2026-04-09T05:50:01Z,70,2.0,50.0,1,0,0,0,0.0,1.0,0,CAUTION,SAFE,0.5252015861355573,CAUTION,"{""red_led"":1,""green_led"":0,""buzzer_mode"":""intermittent"",""speaker_on"":1,""evacuation_signal"":0}","{""field1"":""2.00"",""field2"":""50.00"",""field3"":""1"",""field4"":""0"",""field5"":""0"",""field6"":""0"",""field7"":""1"",""field8"":""1""}"
2026-04-09T05:50:42.180402+00:00,0,3333445,thingspeak,2026-04-09T05:41:13Z,4,0.0,39.0,1,0,0,0,0.0,1.0,0,CAUTION,SAFE,0.5174022296443277,CAUTION,"{""red_led"":1,""green_led"":0,""buzzer_mode"":""intermittent"",""speaker_on"":1,""evacuation_signal"":0}","{""field1"":""0.00"",""field2"":""39.00"",""field3"":""1"",""field4"":""0"",""field5"":""0"",""field6"":""0"",""field7"":""1"",""field8"":""1""}"
2026-04-09T05:50:43.309523+00:00,1,3328061,thingspeak,2026-04-09T05:50:22Z,239,1.0,33.0,1,0,0,0,0.0,0.0,0,CAUTION,SAFE,0.5206322392713162,CAUTION,"{""red_led"":1,""green_led"":0,""buzzer_mode"":""intermittent"",""speaker_on"":1,""evacuation_signal"":0}","{""field1"":""1.00"",""field2"":""33.00"",""field3"":""1"",""field4"":""0"",""field5"":""0"",""field6"":""0"",""field7"":""1"",""field8"":""0""}"
2026-04-09T05:50:44.229695+00:00,2,3333277,thingspeak,2026-04-09T05:50:31Z,71,2.0,50.0,1,0,0,0,0.0,1.0,0,CAUTION,SAFE,0.5252015861355573,CAUTION,"{""red_led"":1,""green_led"":0,""buzzer_mode"":""intermittent"",""speaker_on"":1,""evacuation_signal"":0}","{""field1"":""2.00"",""field2"":""50.00"",""field3"":""1"",""field4"":""0"",""field5"":""0"",""field6"":""0"",""field7"":""1"",""field8"":""1""}"
2026-04-09T05:51:00.202833+00:00,0,3333445,thingspeak,2026-04-09T05:41:13Z,4,0.0,39.0,1,0,0,0,0.0,1.0,0,CAUTION,SAFE,0.5174022296443277,CAUTION,"{""red_led"":1,""green_led"":0,""buzzer_mode"":""intermittent"",""speaker_on"":1,""evacuation_signal"":0}","{""field1"":""0.00"",""field2"":""39.00"",""field3"":""1"",""field4"":""0"",""field5"":""0"",""field6"":""0"",""field7"":""1"",""field8"":""1""}"
2026-04-09T05:51:01.124702+00:00,1,3328061,thingspeak,2026-04-09T05:50:51Z,240,1.0,33.0,1,0,0,0,0.0,0.0,0,CAUTION,SAFE,0.5206322392713162,CAUTION,"{""red_led"":1,""green_led"":0,""buzzer_mode"":""intermittent"",""speaker_on"":1,""evacuation_signal"":0}","{""field1"":""1.00"",""field2"":""33.00"",""field3"":""1"",""field4"":""0"",""field5"":""0"",""field6"":""0"",""field7"":""1"",""field8"":""0""}"
2026-04-09T05:51:02.353072+00:00,2,3333277,thingspeak,2026-04-09T05:50:31Z,71,2.0,50.0,1,0,0,0,0.0,1.0,0,CAUTION,SAFE,0.5252015861355573,CAUTION,"{""red_led"":1,""green_led"":0,""buzzer_mode"":""intermittent"",""speaker_on"":1,""evacuation_signal"":0}","{""field1"":""2.00"",""field2"":""50.00"",""field3"":""1"",""field4"":""0"",""field5"":""0"",""field6"":""0"",""field7"":""1"",""field8"":""1""}"
2026-04-09T05:51:18.430697+00:00,0,3333445,thingspeak,2026-04-09T05:41:13Z,4,0.0,39.0,1,0,0,0,0.0,1.0,0,CAUTION,SAFE,0.5174022296443277,CAUTION,"{""red_led"":1,""green_led"":0,""buzzer_mode"":""intermittent"",""speaker_on"":1,""evacuation_signal"":0}","{""field1"":""0.00"",""field2"":""39.00"",""field3"":""1"",""field4"":""0"",""field5"":""0"",""field6"":""0"",""field7"":""1"",""field8"":""1""}"
2026-04-09T05:51:19.453859+00:00,1,3328061,thingspeak,2026-04-09T05:51:06Z,241,1.0,33.0,1,0,0,0,0.0,0.0,0,CAUTION,SAFE,0.5206322392713162,CAUTION,"{""red_led"":1,""green_led"":0,""buzzer_mode"":""intermittent"",""speaker_on"":1,""evacuation_signal"":0}","{""field1"":""1.00"",""field2"":""33.00"",""field3"":""1"",""field4"":""0"",""field5"":""0"",""field6"":""0"",""field7"":""1"",""field8"":""0""}"
2026-04-09T05:51:20.582893+00:00,2,3333277,thingspeak,2026-04-09T05:51:00Z,72,2.0,50.0,1,0,0,0,0.0,1.0,0,CAUTION,SAFE,0.5252015861355573,CAUTION,"{""red_led"":1,""green_led"":0,""buzzer_mode"":""intermittent"",""speaker_on"":1,""evacuation_signal"":0}","{""field1"":""2.00"",""field2"":""50.00"",""field3"":""1"",""field4"":""0"",""field5"":""0"",""field6"":""0"",""field7"":""1"",""field8"":""1""}"
2026-04-09T05:51:36.555308+00:00,0,3333445,thingspeak,2026-04-09T05:41:13Z,4,0.0,39.0,1,0,0,0,0.0,1.0,0,CAUTION,SAFE,0.5174022296443277,CAUTION,"{""red_led"":1,""green_led"":0,""buzzer_mode"":""intermittent"",""speaker_on"":1,""evacuation_signal"":0}","{""field1"":""0.00"",""field2"":""39.00"",""field3"":""1"",""field4"":""0"",""field5"":""0"",""field6"":""0"",""field7"":""1"",""field8"":""1""}"
2026-04-09T05:51:38.603612+00:00,1,3328061,thingspeak,2026-04-09T05:51:06Z,241,1.0,33.0,1,0,0,0,0.0,0.0,0,CAUTION,SAFE,0.5206322392713162,CAUTION,"{""red_led"":1,""green_led"":0,""buzzer_mode"":""intermittent"",""speaker_on"":1,""evacuation_signal"":0}","{""field1"":""1.00"",""field2"":""33.00"",""field3"":""1"",""field4"":""0"",""field5"":""0"",""field6"":""0"",""field7"":""1"",""field8"":""0""}"
2026-04-09T05:51:39.529080+00:00,2,3333277,thingspeak,2026-04-09T05:51:00Z,72,2.0,50.0,1,0,0,0,0.0,1.0,0,CAUTION,SAFE,0.5252015861355573,CAUTION,"{""red_led"":1,""green_led"":0,""buzzer_mode"":""intermittent"",""speaker_on"":1,""evacuation_signal"":0}","{""field1"":""2.00"",""field2"":""50.00"",""field3"":""1"",""field4"":""0"",""field5"":""0"",""field6"":""0"",""field7"":""1"",""field8"":""1""}"
2026-04-09T05:51:55.498917+00:00,0,3333445,thingspeak,2026-04-09T05:41:13Z,4,0.0,39.0,1,0,0,0,0.0,1.0,0,CAUTION,SAFE,0.5174022296443277,CAUTION,"{""red_led"":1,""green_led"":0,""buzzer_mode"":""intermittent"",""speaker_on"":1,""evacuation_signal"":0}","{""field1"":""0.00"",""field2"":""39.00"",""field3"":""1"",""field4"":""0"",""field5"":""0"",""field6"":""0"",""field7"":""1"",""field8"":""1""}"
2026-04-09T05:51:56.421295+00:00,1,3328061,thingspeak,2026-04-09T05:51:36Z,242,1.0,33.0,1,0,0,0,0.0,0.0,0,CAUTION,SAFE,0.5206322392713162,CAUTION,"{""red_led"":1,""green_led"":0,""buzzer_mode"":""intermittent"",""speaker_on"":1,""evacuation_signal"":0}","{""field1"":""1.00"",""field2"":""33.00"",""field3"":""1"",""field4"":""0"",""field5"":""0"",""field6"":""0"",""field7"":""1"",""field8"":""0""}"
2026-04-09T05:51:57.547741+00:00,2,3333277,thingspeak,2026-04-09T05:51:31Z,73,2.0,50.0,1,0,0,0,0.0,1.0,0,CAUTION,SAFE,0.5252015861355573,CAUTION,"{""red_led"":1,""green_led"":0,""buzzer_mode"":""intermittent"",""speaker_on"":1,""evacuation_signal"":0}","{""field1"":""2.00"",""field2"":""50.00"",""field3"":""1"",""field4"":""0"",""field5"":""0"",""field6"":""0"",""field7"":""1"",""field8"":""1""}"
2026-04-09T05:52:13.522100+00:00,0,3333445,thingspeak,2026-04-09T05:41:13Z,4,0.0,39.0,1,0,0,0,0.0,1.0,0,CAUTION,SAFE,0.5174022296443277,CAUTION,"{""red_led"":1,""green_led"":0,""buzzer_mode"":""intermittent"",""speaker_on"":1,""evacuation_signal"":0}","{""field1"":""0.00"",""field2"":""39.00"",""field3"":""1"",""field4"":""0"",""field5"":""0"",""field6"":""0"",""field7"":""1"",""field8"":""1""}"
2026-04-09T05:52:14.442905+00:00,1,3328061,thingspeak,2026-04-09T05:51:36Z,242,1.0,33.0,1,0,0,0,0.0,0.0,0,CAUTION,SAFE,0.5206322392713162,CAUTION,"{""red_led"":1,""green_led"":0,""buzzer_mode"":""intermittent"",""speaker_on"":1,""evacuation_signal"":0}","{""field1"":""1.00"",""field2"":""33.00"",""field3"":""1"",""field4"":""0"",""field5"":""0"",""field6"":""0"",""field7"":""1"",""field8"":""0""}"
2026-04-09T05:52:15.364174+00:00,2,3333277,thingspeak,2026-04-09T05:52:01Z,74,2.0,50.0,1,0,0,0,0.0,1.0,0,CAUTION,SAFE,0.5252015861355573,CAUTION,"{""red_led"":1,""green_led"":0,""buzzer_mode"":""intermittent"",""speaker_on"":1,""evacuation_signal"":0}","{""field1"":""2.00"",""field2"":""50.00"",""field3"":""1"",""field4"":""0"",""field5"":""0"",""field6"":""0"",""field7"":""1"",""field8"":""1""}"
2026-04-09T05:52:31.305888+00:00,0,3333445,thingspeak,2026-04-09T05:41:13Z,4,0.0,39.0,1,0,0,0,0.0,1.0,0,CAUTION,SAFE,0.5174022296443277,CAUTION,"{""red_led"":1,""green_led"":0,""buzzer_mode"":""intermittent"",""speaker_on"":1,""evacuation_signal"":0}","{""field1"":""0.00"",""field2"":""39.00"",""field3"":""1"",""field4"":""0"",""field5"":""0"",""field6"":""0"",""field7"":""1"",""field8"":""1""}"
2026-04-09T05:52:32.261001+00:00,1,3328061,thingspeak,2026-04-09T05:52:06Z,243,1.0,33.0,1,0,0,0,0.0,0.0,0,CAUTION,SAFE,0.5206322392713162,CAUTION,"{""red_led"":1,""green_led"":0,""buzzer_mode"":""intermittent"",""speaker_on"":1,""evacuation_signal"":0}","{""field1"":""1.00"",""field2"":""33.00"",""field3"":""1"",""field4"":""0"",""field5"":""0"",""field6"":""0"",""field7"":""1"",""field8"":""0""}"
2026-04-09T05:52:33.528660+00:00,2,3333277,thingspeak,2026-04-09T05:52:01Z,74,2.0,50.0,1,0,0,0,0.0,1.0,0,CAUTION,SAFE,0.5252015861355573,CAUTION,"{""red_led"":1,""green_led"":0,""buzzer_mode"":""intermittent"",""speaker_on"":1,""evacuation_signal"":0}","{""field1"":""2.00"",""field2"":""50.00"",""field3"":""1"",""field4"":""0"",""field5"":""0"",""field6"":""0"",""field7"":""1"",""field8"":""1""}"
2026-04-09T05:52:49.566928+00:00,0,3333445,thingspeak,2026-04-09T05:41:13Z,4,0.0,39.0,1,0,0,0,0.0,1.0,0,CAUTION,SAFE,0.5174022296443277,CAUTION,"{""red_led"":1,""green_led"":0,""buzzer_mode"":""intermittent"",""speaker_on"":1,""evacuation_signal"":0}","{""field1"":""0.00"",""field2"":""39.00"",""field3"":""1"",""field4"":""0"",""field5"":""0"",""field6"":""0"",""field7"":""1"",""field8"":""1""}"
2026-04-09T05:52:50.583634+00:00,1,3328061,thingspeak,2026-04-09T05:52:37Z,244,1.0,33.0,1,0,0,0,0.0,0.0,0,CAUTION,SAFE,0.5206322392713162,CAUTION,"{""red_led"":1,""green_led"":0,""buzzer_mode"":""intermittent"",""speaker_on"":1,""evacuation_signal"":0}","{""field1"":""1.00"",""field2"":""33.00"",""field3"":""1"",""field4"":""0"",""field5"":""0"",""field6"":""0"",""field7"":""1"",""field8"":""0""}"
2026-04-09T05:52:51.614851+00:00,2,3333277,thingspeak,2026-04-09T05:52:31Z,75,2.0,50.0,1,0,0,0,0.0,1.0,0,CAUTION,SAFE,0.5252015861355573,CAUTION,"{""red_led"":1,""green_led"":0,""buzzer_mode"":""intermittent"",""speaker_on"":1,""evacuation_signal"":0}","{""field1"":""2.00"",""field2"":""50.00"",""field3"":""1"",""field4"":""0"",""field5"":""0"",""field6"":""0"",""field7"":""1"",""field8"":""1""}"
2026-04-09T05:53:07.771553+00:00,0,3333445,thingspeak,2026-04-09T05:41:13Z,4,0.0,39.0,1,0,0,0,0.0,1.0,0,CAUTION,SAFE,0.5174022296443277,CAUTION,"{""red_led"":1,""green_led"":0,""buzzer_mode"":""intermittent"",""speaker_on"":1,""evacuation_signal"":0}","{""field1"":""0.00"",""field2"":""39.00"",""field3"":""1"",""field4"":""0"",""field5"":""0"",""field6"":""0"",""field7"":""1"",""field8"":""1""}"
2026-04-09T05:53:08.710298+00:00,1,3328061,thingspeak,2026-04-09T05:52:37Z,244,1.0,33.0,1,0,0,0,0.0,0.0,0,CAUTION,SAFE,0.5206322392713162,CAUTION,"{""red_led"":1,""green_led"":0,""buzzer_mode"":""intermittent"",""speaker_on"":1,""evacuation_signal"":0}","{""field1"":""1.00"",""field2"":""33.00"",""field3"":""1"",""field4"":""0"",""field5"":""0"",""field6"":""0"",""field7"":""1"",""field8"":""0""}"
2026-04-09T05:53:09.626053+00:00,2,3333277,thingspeak,2026-04-09T05:52:31Z,75,2.0,50.0,1,0,0,0,0.0,1.0,0,CAUTION,SAFE,0.5252015861355573,CAUTION,"{""red_led"":1,""green_led"":0,""buzzer_mode"":""intermittent"",""speaker_on"":1,""evacuation_signal"":0}","{""field1"":""2.00"",""field2"":""50.00"",""field3"":""1"",""field4"":""0"",""field5"":""0"",""field6"":""0"",""field7"":""1"",""field8"":""1""}"
2026-04-09T05:53:26.225664+00:00,0,3333445,thingspeak,2026-04-09T05:41:13Z,4,0.0,39.0,1,0,0,0,0.0,1.0,0,CAUTION,SAFE,0.5174022296443277,CAUTION,"{""red_led"":1,""green_led"":0,""buzzer_mode"":""intermittent"",""speaker_on"":1,""evacuation_signal"":0}","{""field1"":""0.00"",""field2"":""39.00"",""field3"":""1"",""field4"":""0"",""field5"":""0"",""field6"":""0"",""field7"":""1"",""field8"":""1""}"
2026-04-09T05:53:27.140910+00:00,1,3328061,thingspeak,2026-04-09T05:53:06Z,245,1.0,33.0,1,0,0,0,0.0,0.0,0,CAUTION,SAFE,0.5206322392713162,CAUTION,"{""red_led"":1,""green_led"":0,""buzzer_mode"":""intermittent"",""speaker_on"":1,""evacuation_signal"":0}","{""field1"":""1.00"",""field2"":""33.00"",""field3"":""1"",""field4"":""0"",""field5"":""0"",""field6"":""0"",""field7"":""1"",""field8"":""0""}"
2026-04-09T05:53:28.036584+00:00,2,3333277,thingspeak,2026-04-09T05:53:01Z,76,2.0,50.0,1,0,0,0,0.0,1.0,0,CAUTION,SAFE,0.5252015861355573,CAUTION,"{""red_led"":1,""green_led"":0,""buzzer_mode"":""intermittent"",""speaker_on"":1,""evacuation_signal"":0}","{""field1"":""2.00"",""field2"":""50.00"",""field3"":""1"",""field4"":""0"",""field5"":""0"",""field6"":""0"",""field7"":""1"",""field8"":""1""}"
2026-04-09T05:53:44.044770+00:00,0,3333445,thingspeak,2026-04-09T05:53:29Z,5,0.0,25.0,1,0,0,0,0.0,0.0,0,CAUTION,SAFE,0.5171300338177508,CAUTION,"{""red_led"":1,""green_led"":0,""buzzer_mode"":""intermittent"",""speaker_on"":1,""evacuation_signal"":0}","{""field1"":""0.00"",""field2"":""25.00"",""field3"":""1"",""field4"":""0"",""field5"":""0"",""field6"":""0"",""field7"":""1"",""field8"":""0""}"
2026-04-09T05:53:45.044902+00:00,1,3328061,thingspeak,2026-04-09T05:53:22Z,246,1.0,33.0,1,0,0,0,0.0,0.0,0,CAUTION,SAFE,0.5206322392713162,CAUTION,"{""red_led"":1,""green_led"":0,""buzzer_mode"":""intermittent"",""speaker_on"":1,""evacuation_signal"":0}","{""field1"":""1.00"",""field2"":""33.00"",""field3"":""1"",""field4"":""0"",""field5"":""0"",""field6"":""0"",""field7"":""1"",""field8"":""0""}"
2026-04-09T05:53:46.091245+00:00,2,3333277,thingspeak,2026-04-09T05:53:30Z,77,2.0,50.0,1,0,0,0,0.0,1.0,0,CAUTION,SAFE,0.5252015861355573,CAUTION,"{""red_led"":1,""green_led"":0,""buzzer_mode"":""intermittent"",""speaker_on"":1,""evacuation_signal"":0}","{""field1"":""2.00"",""field2"":""50.00"",""field3"":""1"",""field4"":""0"",""field5"":""0"",""field6"":""0"",""field7"":""1"",""field8"":""1""}"
2026-04-09T05:54:02.272347+00:00,0,3333445,thingspeak,2026-04-09T05:53:29Z,5,0.0,25.0,1,0,0,0,0.0,0.0,0,CAUTION,SAFE,0.5171300338177508,CAUTION,"{""red_led"":1,""green_led"":0,""buzzer_mode"":""intermittent"",""speaker_on"":1,""evacuation_signal"":0}","{""field1"":""0.00"",""field2"":""25.00"",""field3"":""1"",""field4"":""0"",""field5"":""0"",""field6"":""0"",""field7"":""1"",""field8"":""0""}"
2026-04-09T05:54:03.139703+00:00,1,3328061,thingspeak,2026-04-09T05:53:52Z,247,1.0,33.0,1,0,0,0,0.0,0.0,0,CAUTION,SAFE,0.5206322392713162,CAUTION,"{""red_led"":1,""green_led"":0,""buzzer_mode"":""intermittent"",""speaker_on"":1,""evacuation_signal"":0}","{""field1"":""1.00"",""field2"":""33.00"",""field3"":""1"",""field4"":""0"",""field5"":""0"",""field6"":""0"",""field7"":""1"",""field8"":""0""}"
2026-04-09T05:54:04.123343+00:00,2,3333277,thingspeak,2026-04-09T05:53:30Z,77,2.0,50.0,1,0,0,0,0.0,1.0,0,CAUTION,SAFE,0.5252015861355573,CAUTION,"{""red_led"":1,""green_led"":0,""buzzer_mode"":""intermittent"",""speaker_on"":1,""evacuation_signal"":0}","{""field1"":""2.00"",""field2"":""50.00"",""field3"":""1"",""field4"":""0"",""field5"":""0"",""field6"":""0"",""field7"":""1"",""field8"":""1""}"
2026-04-09T05:54:20.196733+00:00,0,3333445,thingspeak,2026-04-09T05:53:29Z,5,0.0,25.0,1,0,0,0,0.0,0.0,0,CAUTION,SAFE,0.5171300338177508,CAUTION,"{""red_led"":1,""green_led"":0,""buzzer_mode"":""intermittent"",""speaker_on"":1,""evacuation_signal"":0}","{""field1"":""0.00"",""field2"":""25.00"",""field3"":""1"",""field4"":""0"",""field5"":""0"",""field6"":""0"",""field7"":""1"",""field8"":""0""}"
2026-04-09T05:54:21.214521+00:00,1,3328061,thingspeak,2026-04-09T05:53:52Z,247,1.0,33.0,1,0,0,0,0.0,0.0,0,CAUTION,SAFE,0.5206322392713162,CAUTION,"{""red_led"":1,""green_led"":0,""buzzer_mode"":""intermittent"",""speaker_on"":1,""evacuation_signal"":0}","{""field1"":""1.00"",""field2"":""33.00"",""field3"":""1"",""field4"":""0"",""field5"":""0"",""field6"":""0"",""field7"":""1"",""field8"":""0""}"
2026-04-09T05:54:22.239054+00:00,2,3333277,thingspeak,2026-04-09T05:54:01Z,78,2.0,50.0,1,0,0,0,0.0,1.0,0,CAUTION,SAFE,0.5252015861355573,CAUTION,"{""red_led"":1,""green_led"":0,""buzzer_mode"":""intermittent"",""speaker_on"":1,""evacuation_signal"":0}","{""field1"":""2.00"",""field2"":""50.00"",""field3"":""1"",""field4"":""0"",""field5"":""0"",""field6"":""0"",""field7"":""1"",""field8"":""1""}"
2026-04-09T05:54:38.212419+00:00,0,3333445,thingspeak,2026-04-09T05:53:29Z,5,0.0,25.0,1,0,0,0,0.0,0.0,0,CAUTION,SAFE,0.5171300338177508,CAUTION,"{""red_led"":1,""green_led"":0,""buzzer_mode"":""intermittent"",""speaker_on"":1,""evacuation_signal"":0}","{""field1"":""0.00"",""field2"":""25.00"",""field3"":""1"",""field4"":""0"",""field5"":""0"",""field6"":""0"",""field7"":""1"",""field8"":""0""}"
2026-04-09T05:54:39.135025+00:00,1,3328061,thingspeak,2026-04-09T05:54:21Z,248,1.0,33.0,1,0,0,0,0.0,0.0,0,CAUTION,SAFE,0.5206322392713162,CAUTION,"{""red_led"":1,""green_led"":0,""buzzer_mode"":""intermittent"",""speaker_on"":1,""evacuation_signal"":0}","{""field1"":""1.00"",""field2"":""33.00"",""field3"":""1"",""field4"":""0"",""field5"":""0"",""field6"":""0"",""field7"":""1"",""field8"":""0""}"
2026-04-09T05:54:40.165248+00:00,2,3333277,thingspeak,2026-04-09T05:54:30Z,79,2.0,50.0,1,0,0,0,0.0,1.0,0,CAUTION,SAFE,0.5252015861355573,CAUTION,"{""red_led"":1,""green_led"":0,""buzzer_mode"":""intermittent"",""speaker_on"":1,""evacuation_signal"":0}","{""field1"":""2.00"",""field2"":""50.00"",""field3"":""1"",""field4"":""0"",""field5"":""0"",""field6"":""0"",""field7"":""1"",""field8"":""1""}"
2026-04-09T05:54:56.235649+00:00,0,3333445,thingspeak,2026-04-09T05:53:29Z,5,0.0,25.0,1,0,0,0,0.0,0.0,0,CAUTION,SAFE,0.5171300338177508,CAUTION,"{""red_led"":1,""green_led"":0,""buzzer_mode"":""intermittent"",""speaker_on"":1,""evacuation_signal"":0}","{""field1"":""0.00"",""field2"":""25.00"",""field3"":""1"",""field4"":""0"",""field5"":""0"",""field6"":""0"",""field7"":""1"",""field8"":""0""}"
2026-04-09T05:54:57.159105+00:00,1,3328061,thingspeak,2026-04-09T05:54:37Z,249,1.0,33.0,1,0,0,0,0.0,0.0,0,CAUTION,SAFE,0.5206322392713162,CAUTION,"{""red_led"":1,""green_led"":0,""buzzer_mode"":""intermittent"",""speaker_on"":1,""evacuation_signal"":0}","{""field1"":""1.00"",""field2"":""33.00"",""field3"":""1"",""field4"":""0"",""field5"":""0"",""field6"":""0"",""field7"":""1"",""field8"":""0""}"
2026-04-09T05:54:58.392369+00:00,2,3333277,thingspeak,2026-04-09T05:54:46Z,80,2.0,50.0,1,0,0,0,0.0,1.0,0,CAUTION,SAFE,0.5252015861355573,CAUTION,"{""red_led"":1,""green_led"":0,""buzzer_mode"":""intermittent"",""speaker_on"":1,""evacuation_signal"":0}","{""field1"":""2.00"",""field2"":""50.00"",""field3"":""1"",""field4"":""0"",""field5"":""0"",""field6"":""0"",""field7"":""1"",""field8"":""1""}"
2026-04-09T05:55:14.464252+00:00,0,3333445,thingspeak,2026-04-09T05:53:29Z,5,0.0,25.0,1,0,0,0,0.0,0.0,0,CAUTION,SAFE,0.5171300338177508,CAUTION,"{""red_led"":1,""green_led"":0,""buzzer_mode"":""intermittent"",""speaker_on"":1,""evacuation_signal"":0}","{""field1"":""0.00"",""field2"":""25.00"",""field3"":""1"",""field4"":""0"",""field5"":""0"",""field6"":""0"",""field7"":""1"",""field8"":""0""}"
2026-04-09T05:55:15.486345+00:00,1,3328061,thingspeak,2026-04-09T05:54:37Z,249,1.0,33.0,1,0,0,0,0.0,0.0,0,CAUTION,SAFE,0.5206322392713162,CAUTION,"{""red_led"":1,""green_led"":0,""buzzer_mode"":""intermittent"",""speaker_on"":1,""evacuation_signal"":0}","{""field1"":""1.00"",""field2"":""33.00"",""field3"":""1"",""field4"":""0"",""field5"":""0"",""field6"":""0"",""field7"":""1"",""field8"":""0""}"
